time,country,crude_oil_100,natural_gas_100,coal_100,elec_100,steel_100,copper_100,aluminum_100
2019M05,Croatia,117.95,90.44,133.53,101.54,175.2,102.16,102.64
2019M05,Italy,117.95,90.44,133.53,101.47,175.2,102.16,102.64
2019M05,Cyprus,117.95,90.44,133.53,101.34,175.2,102.16,102.64
2019M05,Latvia,117.95,90.44,133.53,105.27,175.2,102.16,102.64
2019M05,Lithuania,117.95,90.44,133.53,103.31,175.2,102.16,102.64
2019M05,Luxembourg,117.95,90.44,133.53,101.35,175.2,102.16,102.64
2019M05,Hungary,117.95,90.44,133.53,99.38,175.2,102.16,102.64
2019M05,Malta,117.95,90.44,133.53,97.49,175.2,102.16,102.64
2019M05,Netherlands,117.95,90.44,133.53,95.53,175.2,102.16,102.64
2019M05,Austria,117.95,90.44,133.53,94.35,175.2,102.16,102.64
2019M05,Poland,117.95,90.44,133.53,95.29,175.2,102.16,102.64
2019M05,Portugal,117.95,90.44,133.53,96.29,175.2,102.16,102.64
2019M05,Romania,117.95,90.44,133.53,97.23,175.2,102.16,102.64
2019M05,Slovenia,117.95,90.44,133.53,98.17,175.2,102.16,102.64
2019M05,Slovakia,117.95,90.44,133.53,99.17,175.2,102.16,102.64
2019M05,Finland,117.95,90.44,133.53,103.98,175.2,102.16,102.64
2019M05,Sweden,117.95,90.44,133.53,104.87,175.2,102.16,102.64
2019M06,EU,99.38,85.94,113.51,105.69,172.73,92.71,102.64
2019M06,Belgium,99.38,85.94,113.51,106.59,172.73,92.71,102.64
2019M06,Bulgaria,99.38,85.94,113.51,107.49,172.73,92.71,102.64
2019M06,Czechia,99.38,85.94,113.51,108.31,172.73,92.71,102.64
2019M06,Denmark,99.38,85.94,113.51,109.33,172.73,92.71,102.64
2019M06,Germany,99.38,85.94,113.51,109.41,172.73,92.71,102.64
2019M06,Estonia,99.38,85.94,113.51,109.56,172.73,92.71,102.64
2019M06,Ireland,99.38,85.94,113.51,109.64,172.73,92.71,102.64
2019M06,Greece,99.38,85.94,113.51,109.72,172.73,92.71,102.64
2019M06,Spain,99.38,85.94,113.51,109.87,172.73,92.71,102.64
2019M06,France,99.38,85.94,113.51,106.84,172.73,92.71,102.64
2019M06,Croatia,99.38,85.94,113.51,107.27,172.73,92.71,102.64
2019M06,Italy,99.38,85.94,113.51,107.75,172.73,92.71,102.64
2019M06,Cyprus,99.38,85.94,113.51,108.17,172.73,92.71,102.64
2019M06,Latvia,99.38,85.94,113.51,108.59,172.73,92.71,102.64
2019M06,Lithuania,99.38,85.94,113.51,109.08,172.73,92.71,102.64
2019M06,Luxembourg,99.38,85.94,113.51,104.72,172.73,92.71,102.64
2019M06,Hungary,99.38,85.94,113.51,104.72,172.73,92.71,102.64
2019M06,Malta,99.38,85.94,113.51,104.72,172.73,92.71,102.64
2019M06,Netherlands,99.38,85.94,113.51,104.72,172.73,92.71,102.64
2019M06,Austria,99.38,85.94,113.51,104.81,172.73,92.71,102.64
2019M06,Poland,99.38,85.94,113.51,104.81,172.73,92.71,102.64
2019M06,Portugal,99.38,85.94,113.51,125.23,172.73,92.71,102.64
2019M06,Romania,99.38,85.94,113.51,123.46,172.73,92.71,102.64
2019M06,Slovenia,99.38,85.94,113.51,121.69,172.73,92.71,102.64
2019M06,Slovakia,99.38,85.94,113.51,119.91,172.73,92.71,102.64
2019M06,Finland,99.38,85.94,113.51,118.14,172.73,92.71,102.64
2019M06,Sweden,99.38,85.94,113.51,116.37,172.73,92.71,102.64
2019M07,EU,110.26,81.94,111.99,98.87,185.7,96.33,82.74
2019M07,Belgium,110.26,81.94,111.99,99.82,185.7,96.33,82.74
2019M07,Bulgaria,110.26,81.94,111.99,100.72,185.7,96.33,82.74
2019M07,Czechia,110.26,81.94,111.99,101.67,185.7,96.33,82.74
2019M07,Denmark,110.26,81.94,111.99,102.56,185.7,96.33,82.74
2019M07,Germany,110.26,81.94,111.99,103.51,185.7,96.33,82.74
2019M07,Estonia,110.26,81.94,111.99,108.31,185.7,96.33,82.74
2019M07,Ireland,110.26,81.94,111.99,108.55,185.7,96.33,82.74
2019M07,Greece,110.26,81.94,111.99,108.79,185.7,96.33,82.74
2019M07,Spain,110.26,81.94,111.99,109.03,185.7,96.33,82.74
2019M07,France,110.26,81.94,111.99,109.27,185.7,96.33,82.74
2019M07,Croatia,110.26,81.94,111.99,109.5,185.7,96.33,82.74
2019M07,Italy,110.26,81.94,111.99,105.65,185.7,96.33,82.74
2019M07,Cyprus,110.26,81.94,111.99,105.38,185.7,96.33,82.74
2019M07,Latvia,110.26,81.94,111.99,105.11,185.7,96.33,82.74
2019M07,Lithuania,110.26,81.94,111.99,104.74,185.7,96.33,82.74
2019M07,Luxembourg,110.26,81.94,111.99,104.46,185.7,96.33,82.74
2019M07,Hungary,110.26,81.94,111.99,104.18,185.7,96.33,82.74
2019M07,Malta,110.26,81.94,111.99,117.63,185.7,96.33,82.74
2019M07,Netherlands,110.26,81.94,111.99,117.83,185.7,96.33,82.74
2019M07,Austria,110.26,81.94,111.99,118.03,185.7,96.33,82.74
2019M07,Poland,110.26,81.94,111.99,118.23,185.7,96.33,82.74
2019M07,Portugal,110.26,81.94,111.99,118.5,185.7,96.33,82.74
2019M07,Romania,110.26,81.94,111.99,118.7,185.7,96.33,82.74
2019M07,Slovenia,110.26,81.94,111.99,97.39,185.7,96.33,82.74
2019M07,Slovakia,110.26,81.94,111.99,96.9,185.7,96.33,82.74
2019M07,Finland,110.26,81.94,111.99,96.38,185.7,96.33,82.74
2019M07,Sweden,110.26,81.94,111.99,95.9,185.7,96.33,82.74
2019M08,EU,107.61,78.7,105.27,95.41,165.64,93.11,84.97
2019M08,Belgium,107.61,78.7,105.27,94.89,165.64,93.11,84.97
2019M08,Bulgaria,107.61,78.7,105.27,98.07,165.64,93.11,84.97
2019M08,Czechia,107.61,78.7,105.27,99.34,165.64,93.11,84.97
2019M08,Denmark,107.61,78.7,105.27,100.57,165.64,93.11,84.97
2019M08,Germany,107.61,78.7,105.27,101.85,165.64,93.11,84.97
2019M08,Estonia,107.61,78.7,105.27,103.12,165.64,93.11,84.97
2019M08,Ireland,107.61,78.7,105.27,104.35,165.64,93.11,84.97
2019M08,Greece,107.61,78.7,105.27,103.42,165.64,93.11,84.97
2019M08,Spain,107.61,78.7,105.27,101.67,165.64,93.11,84.97
2019M08,France,107.61,78.7,105.27,100.0,165.64,93.11,84.97
2019M08,Croatia,107.61,78.7,105.27,98.33,165.64,93.11,84.97
2019M08,Italy,107.61,78.7,105.27,96.58,165.64,93.11,84.97
2019M08,Cyprus,107.61,78.7,105.27,94.83,165.64,93.11,84.97
2019M08,Latvia,107.61,78.7,105.27,98.19,165.64,93.11,84.97
2019M08,Lithuania,107.61,78.7,105.27,98.73,165.64,93.11,84.97
2019M08,Luxembourg,107.61,78.7,105.27,99.26,165.64,93.11,84.97
2019M08,Hungary,107.61,78.7,105.27,99.8,165.64,93.11,84.97
2019M08,Malta,107.61,78.7,105.27,100.34,165.64,93.11,84.97
2019M08,Netherlands,107.61,78.7,105.27,100.88,165.64,93.11,84.97
2019M08,Austria,107.61,78.7,105.27,79.34,165.64,93.11,84.97
2019M08,Poland,107.61,78.7,105.27,78.98,165.64,93.11,84.97
2019M08,Portugal,107.61,78.7,105.27,78.62,165.64,93.11,84.97
2019M08,Romania,107.61,78.7,105.27,78.26,165.64,93.11,84.97
2019M08,Slovenia,107.61,78.7,105.27,77.9,165.64,93.11,84.97
2019M08,Slovakia,107.61,78.7,105.27,77.54,165.64,93.11,84.97
2019M08,Finland,107.61,78.7,105.27,91.08,165.64,93.11,84.97
2019M08,Sweden,107.61,78.7,105.27,91.29,165.64,93.11,84.97
2019M09,EU,107.61,78.7,104.95,91.55,168.65,93.11,84.97
2019M09,Belgium,107.61,78.7,104.95,91.76,168.65,93.11,84.97
2019M09,Bulgaria,107.61,78.7,104.95,91.97,168.65,93.11,84.97
2019M09,Czechia,107.61,78.7,104.95,92.23,168.65,93.11,84.97
2019M09,Denmark,107.61,78.7,104.95,102.86,168.65,93.11,84.97
2019M09,Germany,107.61,78.7,104.95,104.96,168.65,93.11,84.97
2019M09,Estonia,107.61,78.7,104.95,107.0,168.65,93.11,84.97
2019M09,Ireland,107.61,78.7,104.95,109.03,168.65,93.11,84.97
2019M09,Greece,107.61,78.7,104.95,111.13,168.65,93.11,84.97
2019M09,Spain,107.61,78.7,104.95,113.23,168.65,93.11,84.97
2019M09,France,107.61,78.7,104.95,106.23,168.65,93.11,84.97
2019M09,Croatia,107.61,78.7,104.95,105.64,168.65,93.11,84.97
2019M09,Italy,107.61,78.7,104.95,105.12,168.65,93.11,84.97
2019M09,Cyprus,107.61,78.7,104.95,104.52,168.65,93.11,84.97
2019M09,Latvia,107.61,78.7,104.95,104.0,168.65,93.11,84.97
2019M09,Lithuania,107.61,78.7,104.95,103.48,168.65,93.11,84.97
2019M09,Luxembourg,107.61,78.7,104.95,97.81,168.65,93.11,84.97
2019M09,Hungary,107.61,78.7,104.95,96.67,168.65,93.11,84.97
2019M09,Malta,107.61,78.7,104.95,95.52,168.65,93.11,84.97
2019M09,Netherlands,107.61,78.7,104.95,94.37,168.65,93.11,84.97
2019M09,Austria,107.61,78.7,104.95,93.22,168.65,93.11,84.97
2019M09,Poland,107.61,78.7,104.95,92.07,168.65,93.11,84.97
2019M09,Portugal,107.61,78.7,104.95,111.01,168.65,93.11,84.97
2019M09,Romania,107.61,78.7,104.95,108.78,168.65,93.11,84.97
2019M09,Slovenia,107.61,78.7,104.95,106.55,168.65,93.11,84.97
2019M09,Slovakia,107.61,78.7,104.95,104.32,168.65,93.11,84.97
2019M09,Finland,107.61,78.7,104.95,102.09,168.65,93.11,84.97
2019M09,Sweden,107.61,78.7,104.95,99.86,168.65,93.11,84.97
2019M10,EU,100.97,81.76,107.2,99.23,159.64,89.71,80.14
2019M10,Belgium,100.97,81.76,107.2,98.79,159.64,89.71,80.14
2019M10,Bulgaria,100.97,81.76,107.2,98.29,159.64,89.71,80.14
2019M10,Czechia,100.97,81.76,107.2,97.85,159.64,89.71,80.14
2019M10,Denmark,100.97,81.76,107.2,97.41,159.64,89.71,80.14
2019M10,Germany,100.97,81.76,107.2,96.91,159.64,89.71,80.14
2019M10,Estonia,100.97,81.76,107.2,96.29,159.64,89.71,80.14
2019M10,Ireland,100.97,81.76,107.2,96.59,159.64,89.71,80.14
2019M10,Greece,100.97,81.76,107.2,96.89,159.64,89.71,80.14
2019M10,Spain,100.97,81.76,107.2,97.11,159.64,89.71,80.14
2019M10,France,100.97,81.76,107.2,97.41,159.64,89.71,80.14
2019M10,Croatia,100.97,81.76,107.2,97.71,159.64,89.71,80.14
2019M10,Italy,100.97,81.76,107.2,108.19,159.64,89.71,80.14
2019M10,Cyprus,100.97,81.76,107.2,109.19,159.64,89.71,80.14
2019M10,Latvia,100.97,81.76,107.2,110.27,159.64,89.71,80.14
2019M10,Lithuania,100.97,81.76,107.2,111.26,159.64,89.71,80.14
2019M10,Luxembourg,100.97,81.76,107.2,112.25,159.64,89.71,80.14
2019M10,Hungary,100.97,81.76,107.2,113.33,159.64,89.71,80.14
2019M10,Malta,100.97,81.76,107.2,115.43,159.64,89.71,80.14
2019M10,Netherlands,100.97,81.76,107.2,116.01,159.64,89.71,80.14
2019M10,Austria,100.97,81.76,107.2,116.59,159.64,89.71,80.14
2019M10,Poland,100.97,81.76,107.2,117.25,159.64,89.71,80.14
2019M10,Portugal,100.97,81.76,107.2,117.82,159.64,89.71,80.14
2019M10,Romania,100.97,81.76,107.2,118.4,159.64,89.71,80.14
2019M10,Slovenia,100.97,81.76,107.2,85.21,159.64,89.71,80.14
2019M10,Slovakia,100.97,81.76,107.2,85.21,159.64,89.71,80.14
2019M10,Finland,100.97,81.76,107.2,85.16,159.64,89.71,80.14
2019M10,Sweden,100.97,81.76,107.2,85.11,159.64,89.71,80.14
2019M11,EU,100.73,92.73,108.64,85.11,179.93,92.73,82.76
2019M11,Belgium,100.73,92.73,108.64,85.11,179.93,92.73,82.76
2019M11,Bulgaria,100.73,92.73,108.64,74.63,179.93,92.73,82.76
2019M11,Czechia,100.73,92.73,108.64,79.49,179.93,92.73,82.76
2019M11,Denmark,100.73,92.73,108.64,84.35,179.93,92.73,82.76
2019M11,Germany,100.73,92.73,108.64,89.21,179.93,92.73,82.76
2019M11,Estonia,100.73,92.73,108.64,94.13,179.93,92.73,82.76
2019M11,Ireland,100.73,92.73,108.64,98.99,179.93,92.73,82.76
2019M11,Greece,100.73,92.73,108.64,101.27,179.93,92.73,82.76
2019M11,Spain,100.73,92.73,108.64,102.4,179.93,92.73,82.76
2019M11,France,100.73,92.73,108.64,103.48,179.93,92.73,82.76
2019M11,Croatia,100.73,92.73,108.64,104.62,179.93,92.73,82.76
2019M11,Italy,100.73,92.73,108.64,105.76,179.93,92.73,82.76
2019M11,Cyprus,100.73,92.73,108.64,106.83,179.93,92.73,82.76
2019M11,Latvia,100.73,92.73,108.64,93.56,179.93,92.73,82.76
2019M11,Lithuania,100.73,92.73,108.64,96.85,179.93,92.73,82.76
2019M11,Luxembourg,100.73,92.73,108.64,100.14,179.93,92.73,82.76
2019M11,Hungary,100.73,92.73,108.64,103.43,179.93,92.73,82.76
2019M11,Malta,100.73,92.73,108.64,106.66,179.93,92.73,82.76
2019M11,Netherlands,100.73,92.73,108.64,109.96,179.93,92.73,82.76
2019M11,Austria,100.73,92.73,108.64,100.11,179.93,92.73,82.76
2019M11,Poland,100.73,92.73,108.64,99.56,179.93,92.73,82.76
2019M11,Portugal,100.73,92.73,108.64,98.95,179.93,92.73,82.76
2019M11,Romania,100.73,92.73,108.64,98.4,179.93,92.73,82.76
2019M11,Slovenia,100.73,92.73,108.64,97.85,179.93,92.73,82.76
2019M11,Slovakia,100.73,92.73,108.64,97.24,179.93,92.73,82.76
2019M11,Finland,100.73,92.73,108.64,109.2,179.93,92.73,82.76
2019M11,Sweden,100.73,92.73,108.64,110.35,179.93,92.73,82.76
2019M12,EU,100.73,92.73,108.4,111.49,173.43,92.73,82.76
2019M12,Belgium,100.73,92.73,108.4,112.55,173.43,92.73,82.76
2019M12,Bulgaria,100.73,92.73,108.4,113.69,173.43,92.73,82.76
2019M12,Czechia,100.73,92.73,108.4,114.83,173.43,92.73,82.76
2019M12,Denmark,100.73,92.73,108.4,109.96,173.43,92.73,82.76
2019M12,Germany,100.73,92.73,108.4,110.11,173.43,92.73,82.76
2019M12,Estonia,100.73,92.73,108.4,110.35,173.43,92.73,82.76
2019M12,Ireland,100.73,92.73,108.4,110.5,173.43,92.73,82.76
2019M12,Greece,100.73,92.73,108.4,110.65,173.43,92.73,82.76
2019M12,Spain,100.73,92.73,108.4,110.88,173.43,92.73,82.76
2019M12,France,100.73,92.73,108.4,109.5,173.43,92.73,82.76
2019M12,Croatia,100.73,92.73,108.4,109.86,173.43,92.73,82.76
2019M12,Italy,100.73,92.73,108.4,110.22,173.43,92.73,82.76
2019M12,Cyprus,100.73,92.73,108.4,110.58,173.43,92.73,82.76
2019M12,Latvia,100.73,92.73,108.4,111.0,173.43,92.73,82.76
2019M12,Lithuania,100.73,92.73,108.4,111.37,173.43,92.73,82.76
2019M12,Luxembourg,100.73,92.73,108.4,104.81,173.43,92.73,82.76
2019M12,Hungary,100.73,92.73,108.4,104.42,173.43,92.73,82.76
2019M12,Malta,100.73,92.73,108.4,104.03,173.43,92.73,82.76
2019M12,Netherlands,100.73,92.73,108.4,103.55,173.43,92.73,82.76
2019M12,Austria,100.73,92.73,108.4,103.17,173.43,92.73,82.76
2019M12,Poland,100.73,92.73,108.4,102.79,173.43,92.73,82.76
2019M12,Portugal,100.73,92.73,108.4,114.6,173.43,92.73,82.76
2019M12,Romania,100.73,92.73,108.4,115.6,173.43,92.73,82.76
2019M12,Slovenia,100.73,92.73,108.4,116.59,173.43,92.73,82.76
2019M12,Slovakia,100.73,92.73,108.4,117.58,173.43,92.73,82.76
2019M12,Finland,100.73,92.73,108.4,118.69,173.43,92.73,82.76
2019M12,Sweden,100.73,92.73,108.4,119.69,173.43,92.73,82.76
2020M01,EU,114.59,76.8,109.68,104.42,165.66,99.08,83.61
2020M01,Belgium,114.59,76.8,109.68,103.8,165.66,99.08,83.61
2020M01,Bulgaria,114.59,76.8,109.68,103.13,165.66,99.08,83.61
2020M01,Czechia,114.59,76.8,109.68,102.51,165.66,99.08,83.61
2020M01,Denmark,114.59,76.8,109.68,101.89,165.66,99.08,83.61
2020M01,Germany,114.59,76.8,109.68,101.22,165.66,99.08,83.61
2020M01,Estonia,114.59,76.8,109.68,109.72,165.66,99.08,83.61
2020M01,Ireland,114.59,76.8,109.68,109.25,165.66,99.08,83.61
2020M01,Greece,114.59,76.8,109.68,108.73,165.66,99.08,83.61
2020M01,Spain,114.59,76.8,109.68,108.2,165.66,99.08,83.61
2020M01,France,114.59,76.8,109.68,107.73,165.66,99.08,83.61
2020M01,Croatia,114.59,76.8,109.68,107.26,165.66,99.08,83.61
2020M01,Italy,114.59,76.8,109.68,103.89,165.66,99.08,83.61
2020M01,Cyprus,114.59,76.8,109.68,104.36,165.66,99.08,83.61
2020M01,Latvia,114.59,76.8,109.68,104.91,165.66,99.08,83.61
2020M01,Lithuania,114.59,76.8,109.68,105.47,165.66,99.08,83.61
2020M01,Luxembourg,114.59,76.8,109.68,105.93,165.66,99.08,83.61
2020M01,Hungary,114.59,76.8,109.68,106.4,165.66,99.08,83.61
2020M01,Malta,114.59,76.8,109.68,118.94,165.66,99.08,83.61
2020M01,Netherlands,114.59,76.8,109.68,118.32,165.66,99.08,83.61
2020M01,Austria,114.59,76.8,109.68,117.7,165.66,99.08,83.61
2020M01,Poland,114.59,76.8,109.68,117.09,165.66,99.08,83.61
2020M01,Portugal,114.59,76.8,109.68,116.4,165.66,99.08,83.61
2020M01,Romania,114.59,76.8,109.68,115.78,165.66,99.08,83.61
2020M01,Slovenia,114.59,76.8,109.68,94.4,165.66,99.08,83.61
2020M01,Slovakia,114.59,76.8,109.68,94.99,165.66,99.08,83.61
2020M01,Finland,114.59,76.8,109.68,95.63,165.66,99.08,83.61
2020M01,Sweden,114.59,76.8,109.68,96.23,165.66,99.08,83.61
2020M02,EU,94.89,65.13,107.91,96.83,154.88,88.76,78.74
2020M02,Belgium,94.89,65.13,107.91,97.47,154.88,88.76,78.74
2020M02,Bulgaria,94.89,65.13,107.91,105.63,154.88,88.76,78.74
2020M02,Czechia,94.89,65.13,107.91,105.45,154.88,88.76,78.74
2020M02,Denmark,94.89,65.13,107.91,105.23,154.88,88.76,78.74
2020M02,Germany,94.89,65.13,107.91,105.05,154.88,88.76,78.74
2020M02,Estonia,94.89,65.13,107.91,104.87,154.88,88.76,78.74
2020M02,Ireland,94.89,65.13,107.91,104.65,154.88,88.76,78.74
2020M02,Greece,94.89,65.13,107.91,93.16,154.88,88.76,78.74
2020M02,Spain,94.89,65.13,107.91,94.21,154.88,88.76,78.74
2020M02,France,94.89,65.13,107.91,95.27,154.88,88.76,78.74
2020M02,Croatia,94.89,65.13,107.91,96.32,154.88,88.76,78.74
2020M02,Italy,94.89,65.13,107.91,97.37,154.88,88.76,78.74
2020M02,Cyprus,94.89,65.13,107.91,98.42,154.88,88.76,78.74
2020M02,Latvia,94.89,65.13,107.91,101.42,154.88,88.76,78.74
2020M02,Lithuania,94.89,65.13,107.91,101.21,154.88,88.76,78.74
2020M02,Luxembourg,94.89,65.13,107.91,100.94,154.88,88.76,78.74
2020M02,Hungary,94.89,65.13,107.91,100.73,154.88,88.76,78.74
2020M02,Malta,94.89,65.13,107.91,100.52,154.88,88.76,78.74
2020M02,Netherlands,94.89,65.13,107.91,100.25,154.88,88.76,78.74
2020M02,Austria,94.89,65.13,107.91,77.17,154.88,88.76,78.74
2020M02,Poland,94.89,65.13,107.91,77.53,154.88,88.76,78.74
2020M02,Portugal,94.89,65.13,107.91,77.94,154.88,88.76,78.74
2020M02,Romania,94.89,65.13,107.91,78.3,154.88,88.76,78.74
2020M02,Slovenia,94.89,65.13,107.91,78.66,154.88,88.76,78.74
2020M02,Slovakia,94.89,65.13,107.91,79.08,154.88,88.76,78.74
2020M02,Finland,94.89,65.13,107.91,92.44,154.88,88.76,78.74
2020M02,Sweden,94.89,65.13,107.91,92.65,154.88,88.76,78.74
2020M03,EU,94.89,65.13,108.63,92.86,156.75,88.76,78.74
2020M03,Belgium,94.89,65.13,108.63,93.02,156.75,88.76,78.74
2020M03,Bulgaria,94.89,65.13,108.63,93.22,156.75,88.76,78.74
2020M03,Czechia,94.89,65.13,108.63,93.43,156.75,88.76,78.74
2020M03,Denmark,94.89,65.13,108.63,115.25,156.75,88.76,78.74
2020M03,Germany,94.89,65.13,108.63,113.15,156.75,88.76,78.74
2020M03,Estonia,94.89,65.13,108.63,111.05,156.75,88.76,78.74
2020M03,Ireland,94.89,65.13,108.63,108.88,156.75,88.76,78.74
2020M03,Greece,94.89,65.13,108.63,106.78,156.75,88.76,78.74
2020M03,Spain,94.89,65.13,108.63,104.68,156.75,88.76,78.74
2020M03,France,94.89,65.13,108.63,102.88,156.75,88.76,78.74
2020M03,Croatia,94.89,65.13,108.63,102.51,156.75,88.76,78.74
2020M03,Italy,94.89,65.13,108.63,102.07,156.75,88.76,78.74
2020M03,Cyprus,94.89,65.13,108.63,101.62,156.75,88.76,78.74
2020M03,Latvia,94.89,65.13,108.63,101.24,156.75,88.76,78.74
2020M03,Lithuania,94.89,65.13,108.63,100.79,156.75,88.76,78.74
2020M03,Luxembourg,94.89,65.13,108.63,90.91,156.75,88.76,78.74
2020M03,Hungary,94.89,65.13,108.63,90.43,156.75,88.76,78.74
2020M03,Malta,94.89,65.13,108.63,89.94,156.75,88.76,78.74
2020M03,Netherlands,94.89,65.13,108.63,89.45,156.75,88.76,78.74
2020M03,Austria,94.89,65.13,108.63,89.01,156.75,88.76,78.74
2020M03,Poland,94.89,65.13,108.63,88.52,156.75,88.76,78.74
2020M03,Portugal,94.89,65.13,108.63,97.64,156.75,88.76,78.74
2020M03,Romania,94.89,65.13,108.63,95.41,156.75,88.76,78.74
2020M03,Slovenia,94.89,65.13,108.63,93.13,156.75,88.76,78.74
2020M03,Slovakia,94.89,65.13,108.63,90.85,156.75,88.76,78.74
2020M03,Finland,94.89,65.13,108.63,88.62,156.75,88.76,78.74
2020M03,Sweden,94.89,65.13,108.63,86.4,156.75,88.76,78.74
2020M04,EU,37.39,57.78,82.05,96.47,160.18,78.1,68.51
2020M04,Belgium,37.39,57.78,82.05,96.72,160.18,78.1,68.51
2020M04,Bulgaria,37.39,57.78,82.05,96.97,160.18,78.1,68.51
2020M04,Czechia,37.39,57.78,82.05,97.22,160.18,78.1,68.51
2020M04,Denmark,37.39,57.78,82.05,97.47,160.18,78.1,68.51
2020M04,Germany,37.39,57.78,82.05,97.72,160.18,78.1,68.51
2020M04,Estonia,37.39,57.78,82.05,98.02,160.18,78.1,68.51
2020M04,Ireland,37.39,57.78,82.05,99.16,160.18,78.1,68.51
2020M04,Greece,37.39,57.78,82.05,100.22,160.18,78.1,68.51
2020M04,Spain,37.39,57.78,82.05,101.35,160.18,78.1,68.51
2020M04,France,37.39,57.78,82.05,102.49,160.18,78.1,68.51
2020M04,Croatia,37.39,57.78,82.05,103.55,160.18,78.1,68.51
2020M04,Italy,37.39,57.78,82.05,114.31,160.18,78.1,68.51
2020M04,Cyprus,37.39,57.78,82.05,114.31,160.18,78.1,68.51
2020M04,Latvia,37.39,57.78,82.05,114.22,160.18,78.1,68.51
2020M04,Lithuania,37.39,57.78,82.05,114.22,160.18,78.1,68.51
2020M04,Luxembourg,37.39,57.78,82.05,114.22,160.18,78.1,68.51
2020M04,Hungary,37.39,57.78,82.05,114.13,160.18,78.1,68.51
2020M04,Malta,37.39,57.78,82.05,118.97,160.18,78.1,68.51
2020M04,Netherlands,37.39,57.78,82.05,118.32,160.18,78.1,68.51
2020M04,Austria,37.39,57.78,82.05,117.66,160.18,78.1,68.51
2020M04,Poland,37.39,57.78,82.05,117.08,160.18,78.1,68.51
2020M04,Portugal,37.39,57.78,82.05,116.42,160.18,78.1,68.51
2020M04,Romania,37.39,57.78,82.05,115.76,160.18,78.1,68.51
2020M04,Slovenia,37.39,57.78,82.05,85.05,160.18,78.1,68.51
2020M04,Slovakia,37.39,57.78,82.05,85.05,160.18,78.1,68.51
2020M04,Finland,37.39,57.78,82.05,85.1,160.18,78.1,68.51
2020M04,Sweden,37.39,57.78,82.05,85.1,160.18,78.1,68.51
2020M05,EU,35.42,68.08,83.25,85.1,160.08,82.57,68.72
2020M05,Belgium,35.42,68.08,83.25,85.15,160.08,82.57,68.72
2020M05,Bulgaria,35.42,68.08,83.25,103.83,160.08,82.57,68.72
2020M05,Czechia,35.42,68.08,83.25,100.02,160.08,82.57,68.72
2020M05,Denmark,35.42,68.08,83.25,96.2,160.08,82.57,68.72
2020M05,Germany,35.42,68.08,83.25,92.38,160.08,82.57,68.72
2020M05,Estonia,35.42,68.08,83.25,88.51,160.08,82.57,68.72
2020M05,Ireland,35.42,68.08,83.25,84.7,160.08,82.57,68.72
2020M05,Greece,35.42,68.08,83.25,107.96,160.08,82.57,68.72
2020M05,Spain,35.42,68.08,83.25,108.09,160.08,82.57,68.72
2020M05,France,35.42,68.08,83.25,108.15,160.08,82.57,68.72
2020M05,Croatia,35.42,68.08,83.25,108.28,160.08,82.57,68.72
2020M05,Italy,35.42,68.08,83.25,108.41,160.08,82.57,68.72
2020M05,Cyprus,35.42,68.08,83.25,108.48,160.08,82.57,68.72
2020M05,Latvia,35.42,68.08,83.25,113.25,160.08,82.57,68.72
2020M05,Lithuania,35.42,68.08,83.25,113.03,160.08,82.57,68.72
2020M05,Luxembourg,35.42,68.08,83.25,112.82,160.08,82.57,68.72
2020M05,Hungary,35.42,68.08,83.25,112.68,160.08,82.57,68.72
2020M05,Malta,35.42,68.08,83.25,112.47,160.08,82.57,68.72
2020M05,Netherlands,35.42,68.08,83.25,112.26,160.08,82.57,68.72
2020M05,Austria,35.42,68.08,83.25,96.68,160.08,82.57,68.72
2020M05,Poland,35.42,68.08,83.25,96.4,160.08,82.57,68.72
2020M05,Portugal,35.42,68.08,83.25,96.12,160.08,82.57,68.72
2020M05,Romania,35.42,68.08,83.25,95.84,160.08,82.57,68.72
2020M05,Slovenia,35.42,68.08,83.25,95.62,160.08,82.57,68.72
2020M05,Slovakia,35.42,68.08,83.25,95.34,160.08,82.57,68.72
2020M05,Finland,35.42,68.08,83.25,115.97,160.08,82.57,68.72
2020M05,Sweden,35.42,68.08,83.25,115.48,160.08,82.57,68.72
2020M06,EU,65.5,64.35,83.49,115.08,169.0,85.54,70.86
2020M06,Belgium,65.5,64.35,83.49,114.68,169.0,85.54,70.86
2020M06,Bulgaria,65.5,64.35,83.49,114.19,169.0,85.54,70.86
2020M06,Czechia,65.5,64.35,83.49,113.7,169.0,85.54,70.86
2020M06,Denmark,65.5,64.35,83.49,111.07,169.0,85.54,70.86
2020M06,Germany,65.5,64.35,83.49,111.3,169.0,85.54,70.86
2020M06,Estonia,65.5,64.35,83.49,111.53,169.0,85.54,70.86
2020M06,Ireland,65.5,64.35,83.49,111.69,169.0,85.54,70.86
2020M06,Greece,65.5,64.35,83.49,111.92,169.0,85.54,70.86
2020M06,Spain,65.5,64.35,83.49,112.16,169.0,85.54,70.86
2020M06,France,65.5,64.35,83.49,111.73,169.0,85.54,70.86
2020M06,Croatia,65.5,64.35,83.49,111.79,169.0,85.54,70.86
2020M06,Italy,65.5,64.35,83.49,111.85,169.0,85.54,70.86
2020M06,Cyprus,65.5,64.35,83.49,111.91,169.0,85.54,70.86
2020M06,Latvia,65.5,64.35,83.49,112.03,169.0,85.54,70.86
